Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
the-rhodes-racer-vest,,,Orlaven,,,,,Size,M,Color,Espresso,,,ORL-RHODES-RACER-VEST-M-ESP,700,shopify,10,deny,manual,595.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-RHODES-RACER-VEST-M-ESP,new,TRUE,,g,,238.00,active
the-rhodes-racer-vest,,,Orlaven,,,,,Size,L,Color,Espresso,,,ORL-RHODES-RACER-VEST-L-ESP,700,shopify,11,deny,manual,595.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-RHODES-RACER-VEST-L-ESP,new,TRUE,,g,,238.00,active
the-rhodes-racer-vest,,,Orlaven,,,,,Size,XL,Color,Espresso,,,ORL-RHODES-RACER-VEST-XL-ESP,700,shopify,9,deny,manual,595.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-RHODES-RACER-VEST-XL-ESP,new,TRUE,,g,,238.00,active
the-rhodes-racer-vest,,,Orlaven,,,,,Size,XXL,Color,Espresso,,,ORL-RHODES-RACER-VEST-XXL-ESP,700,shopify,10,deny,manual,595.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-RHODES-RACER-VEST-XXL-ESP,new,TRUE,,g,,238.00,active
the-rhodes-racer-vest,,,Orlaven,,,,TRUE,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1562157873-818bc0726f68?w=1600&q=80&auto=format&fit=crop,2,The Rhodes Racer Vest - side detail,,,,,,,,,,,,,,
the-langley-shirt-jacket,The Langley Shirt Jacket,"<p>Shirt-weight lambskin overshirt with snap buttons and twin chest pockets. Packable, breathable, endlessly wearable.</p><ul><li>Handcrafted in our European atelier</li><li>Premium hardware and bonded-thread stitching</li><li>Lifetime repair guarantee</li></ul>",Orlaven,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,Shirt Jacket,"shirt-jacket, lambskin, new-arrivals, jackets",TRUE,Size,S,Color,Cognac,,,ORL-LANGLEY-SHIRT-JACKET-S-COG,800,shopify,8,deny,manual,795.00,,TRUE,TRUE,,https://images.unsplash.com/photo-1562157873-818bc0726f68?w=1600&q=80&auto=format&fit=crop,1,The Langley Shirt Jacket in Cognac - front view,FALSE,The Langley Shirt Jacket | Handcrafted Leather | Orlaven,The Langley Shirt Jacket: lambskin shirt jacket handcrafted by Orlaven. Sizes S to XXL. Free shipping over $200.,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-LANGLEY-SHIRT-JACKET-S-COG,new,TRUE,,g,,318.00,active
the-langley-shirt-jacket,,,Orlaven,,,,,Size,M,Color,Cognac,,,ORL-LANGLEY-SHIRT-JACKET-M-COG,800,shopify,9,deny,manual,795.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-LANGLEY-SHIRT-JACKET-M-COG,new,TRUE,,g,,318.00,active
the-langley-shirt-jacket,,,Orlaven,,,,,Size,L,Color,Cognac,,,ORL-LANGLEY-SHIRT-JACKET-L-COG,800,shopify,10,deny,manual,795.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-LANGLEY-SHIRT-JACKET-L-COG,new,TRUE,,g,,318.00,active
the-langley-shirt-jacket,,,Orlaven,,,,,Size,XL,Color,Cognac,,,ORL-LANGLEY-SHIRT-JACKET-XL-COG,800,shopify,8,deny,manual,795.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-LANGLEY-SHIRT-JACKET-XL-COG,new,TRUE,,g,,318.00,active
the-langley-shirt-jacket,,,Orlaven,,,,,Size,XXL,Color,Cognac,,,ORL-LANGLEY-SHIRT-JACKET-XXL-COG,800,shopify,9,deny,manual,795.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-LANGLEY-SHIRT-JACKET-XXL-COG,new,TRUE,,g,,318.00,active
the-langley-shirt-jacket,,,Orlaven,,,,,Size,S,Color,Espresso,,,ORL-LANGLEY-SHIRT-JACKET-S-ESP,800,shopify,9,deny,manual,795.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-LANGLEY-SHIRT-JACKET-S-ESP,new,TRUE,,g,,318.00,active
the-langley-shirt-jacket,,,Orlaven,,,,,Size,M,Color,Espresso,,,ORL-LANGLEY-SHIRT-JACKET-M-ESP,800,shopify,10,deny,manual,795.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-LANGLEY-SHIRT-JACKET-M-ESP,new,TRUE,,g,,318.00,active
the-langley-shirt-jacket,,,Orlaven,,,,,Size,L,Color,Espresso,,,ORL-LANGLEY-SHIRT-JACKET-L-ESP,800,shopify,11,deny,manual,795.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-LANGLEY-SHIRT-JACKET-L-ESP,new,TRUE,,g,,318.00,active
the-langley-shirt-jacket,,,Orlaven,,,,,Size,XL,Color,Espresso,,,ORL-LANGLEY-SHIRT-JACKET-XL-ESP,800,shopify,9,deny,manual,795.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-LANGLEY-SHIRT-JACKET-XL-ESP,new,TRUE,,g,,318.00,active
the-langley-shirt-jacket,,,Orlaven,,,,,Size,XXL,Color,Espresso,,,ORL-LANGLEY-SHIRT-JACKET-XXL-ESP,800,shopify,10,deny,manual,795.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-LANGLEY-SHIRT-JACKET-XXL-ESP,new,TRUE,,g,,318.00,active
the-langley-shirt-jacket,,,Orlaven,,,,,Size,S,Color,Black,,,ORL-LANGLEY-SHIRT-JACKET-S-BLK,800,shopify,8,deny,manual,795.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-LANGLEY-SHIRT-JACKET-S-BLK,new,TRUE,,g,,318.00,active
the-langley-shirt-jacket,,,Orlaven,,,,,Size,M,Color,Black,,,ORL-LANGLEY-SHIRT-JACKET-M-BLK,800,shopify,9,deny,manual,795.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-LANGLEY-SHIRT-JACKET-M-BLK,new,TRUE,,g,,318.00,active
the-langley-shirt-jacket,,,Orlaven,,,,,Size,L,Color,Black,,,ORL-LANGLEY-SHIRT-JACKET-L-BLK,800,shopify,10,deny,manual,795.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-LANGLEY-SHIRT-JACKET-L-BLK,new,TRUE,,g,,318.00,active
the-langley-shirt-jacket,,,Orlaven,,,,,Size,XL,Color,Black,,,ORL-LANGLEY-SHIRT-JACKET-XL-BLK,800,shopify,8,deny,manual,795.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-LANGLEY-SHIRT-JACKET-XL-BLK,new,TRUE,,g,,318.00,active
the-langley-shirt-jacket,,,Orlaven,,,,,Size,XXL,Color,Black,,,ORL-LANGLEY-SHIRT-JACKET-XXL-BLK,800,shopify,9,deny,manual,795.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-LANGLEY-SHIRT-JACKET-XXL-BLK,new,TRUE,,g,,318.00,active
the-langley-shirt-jacket,,,Orlaven,,,,TRUE,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1542060748-10c28b62716f?w=1600&q=80&auto=format&fit=crop,2,The Langley Shirt Jacket - side detail,,,,,,,,,,,,,,
the-langley-shirt-jacket,,,Orlaven,,,,TRUE,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1543076447-215ad9ba6923?w=1600&q=80&auto=format&fit=crop,3,The Langley Shirt Jacket - lifestyle,,,,,,,,,,,,,,
the-pembroke-overcoat,The Pembroke Overcoat,"<p>A long overcoat in a wool-leather blend. Leather shell, wool body panels, horn buttons, hand-padded collar.</p><ul><li>Handcrafted in our European atelier</li><li>Premium hardware and bonded-thread stitching</li><li>Lifetime repair guarantee</li></ul>",Orlaven,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,Overcoat,"overcoat, wool-leather, outerwear",TRUE,Size,S,Color,Espresso,,,ORL-PEMBROKE-OVERCOAT-S-ESP,2300,shopify,8,deny,manual,1895.00,2095.00,TRUE,TRUE,,https://images.unsplash.com/photo-1542060748-10c28b62716f?w=1600&q=80&auto=format&fit=crop,1,The Pembroke Overcoat in Espresso - front view,FALSE,The Pembroke Overcoat | Handcrafted Leather | Orlaven,The Pembroke Overcoat: wool leather overcoat handcrafted by Orlaven. Sizes S to XXL. Free shipping over $200.,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-PEMBROKE-OVERCOAT-S-ESP,new,TRUE,,g,,758.00,active
the-pembroke-overcoat,,,Orlaven,,,,,Size,M,Color,Espresso,,,ORL-PEMBROKE-OVERCOAT-M-ESP,2300,shopify,9,deny,manual,1895.00,2095.00,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-PEMBROKE-OVERCOAT-M-ESP,new,TRUE,,g,,758.00,active
the-pembroke-overcoat,,,Orlaven,,,,,Size,L,Color,Espresso,,,ORL-PEMBROKE-OVERCOAT-L-ESP,2300,shopify,10,deny,manual,1895.00,2095.00,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-PEMBROKE-OVERCOAT-L-ESP,new,TRUE,,g,,758.00,active
the-pembroke-overcoat,,,Orlaven,,,,,Size,XL,Color,Espresso,,,ORL-PEMBROKE-OVERCOAT-XL-ESP,2300,shopify,8,deny,manual,1895.00,2095.00,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-PEMBROKE-OVERCOAT-XL-ESP,new,TRUE,,g,,758.00,active
the-pembroke-overcoat,,,Orlaven,,,,,Size,XXL,Color,Espresso,,,ORL-PEMBROKE-OVERCOAT-XXL-ESP,2300,shopify,9,deny,manual,1895.00,2095.00,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-PEMBROKE-OVERCOAT-XXL-ESP,new,TRUE,,g,,758.00,active
the-pembroke-overcoat,,,Orlaven,,,,,Size,S,Color,Ink,,,ORL-PEMBROKE-OVERCOAT-S-INK,2300,shopify,9,deny,manual,1895.00,2095.00,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-PEMBROKE-OVERCOAT-S-INK,new,TRUE,,g,,758.00,active
the-pembroke-overcoat,,,Orlaven,,,,,Size,M,Color,Ink,,,ORL-PEMBROKE-OVERCOAT-M-INK,2300,shopify,10,deny,manual,1895.00,2095.00,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-PEMBROKE-OVERCOAT-M-INK,new,TRUE,,g,,758.00,active
the-pembroke-overcoat,,,Orlaven,,,,,Size,L,Color,Ink,,,ORL-PEMBROKE-OVERCOAT-L-INK,2300,shopify,11,deny,manual,1895.00,2095.00,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-PEMBROKE-OVERCOAT-L-INK,new,TRUE,,g,,758.00,active
the-pembroke-overcoat,,,Orlaven,,,,,Size,XL,Color,Ink,,,ORL-PEMBROKE-OVERCOAT-XL-INK,2300,shopify,9,deny,manual,1895.00,2095.00,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-PEMBROKE-OVERCOAT-XL-INK,new,TRUE,,g,,758.00,active
the-pembroke-overcoat,,,Orlaven,,,,,Size,XXL,Color,Ink,,,ORL-PEMBROKE-OVERCOAT-XXL-INK,2300,shopify,10,deny,manual,1895.00,2095.00,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-PEMBROKE-OVERCOAT-XXL-INK,new,TRUE,,g,,758.00,active
the-pembroke-overcoat,,,Orlaven,,,,TRUE,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1543076447-215ad9ba6923?w=1600&q=80&auto=format&fit=crop,2,The Pembroke Overcoat - side detail,,,,,,,,,,,,,,
the-pembroke-overcoat,,,Orlaven,,,,TRUE,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1580657018950-c7f7d6a6d990?w=1600&q=80&auto=format&fit=crop,3,The Pembroke Overcoat - lifestyle,,,,,,,,,,,,,,
the-whitaker-ranger,The Whitaker Ranger,"<p>Western-inspired suede ranger. Yoke detailing, pearlescent snaps, and a waxed finish for patina.</p><ul><li>Handcrafted in our European atelier</li><li>Premium hardware and bonded-thread stitching</li><li>Lifetime repair guarantee</li></ul>",Orlaven,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,Western Jacket,"western, suede, best-sellers, jackets",TRUE,Size,S,Color,Fawn,,,ORL-WHITAKER-RANGER-S-FWN,1000,shopify,8,deny,manual,895.00,,TRUE,TRUE,,https://images.unsplash.com/photo-1543076447-215ad9ba6923?w=1600&q=80&auto=format&fit=crop,1,The Whitaker Ranger in Fawn - front view,FALSE,The Whitaker Ranger | Handcrafted Leather | Orlaven,The Whitaker Ranger: suede western jacket handcrafted by Orlaven. Sizes S to XXL. Free shipping over $200.,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-WHITAKER-RANGER-S-FWN,new,TRUE,,g,,358.00,active
the-whitaker-ranger,,,Orlaven,,,,,Size,M,Color,Fawn,,,ORL-WHITAKER-RANGER-M-FWN,1000,shopify,9,deny,manual,895.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-WHITAKER-RANGER-M-FWN,new,TRUE,,g,,358.00,active
the-whitaker-ranger,,,Orlaven,,,,,Size,L,Color,Fawn,,,ORL-WHITAKER-RANGER-L-FWN,1000,shopify,10,deny,manual,895.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-WHITAKER-RANGER-L-FWN,new,TRUE,,g,,358.00,active
the-whitaker-ranger,,,Orlaven,,,,,Size,XL,Color,Fawn,,,ORL-WHITAKER-RANGER-XL-FWN,1000,shopify,8,deny,manual,895.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-WHITAKER-RANGER-XL-FWN,new,TRUE,,g,,358.00,active
the-whitaker-ranger,,,Orlaven,,,,,Size,XXL,Color,Fawn,,,ORL-WHITAKER-RANGER-XXL-FWN,1000,shopify,9,deny,manual,895.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-WHITAKER-RANGER-XXL-FWN,new,TRUE,,g,,358.00,active
the-whitaker-ranger,,,Orlaven,,,,,Size,S,Color,Cognac,,,ORL-WHITAKER-RANGER-S-COG,1000,shopify,9,deny,manual,895.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-WHITAKER-RANGER-S-COG,new,TRUE,,g,,358.00,active
the-whitaker-ranger,,,Orlaven,,,,,Size,M,Color,Cognac,,,ORL-WHITAKER-RANGER-M-COG,1000,shopify,10,deny,manual,895.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-WHITAKER-RANGER-M-COG,new,TRUE,,g,,358.00,active
the-whitaker-ranger,,,Orlaven,,,,,Size,L,Color,Cognac,,,ORL-WHITAKER-RANGER-L-COG,1000,shopify,11,deny,manual,895.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-WHITAKER-RANGER-L-COG,new,TRUE,,g,,358.00,active
the-whitaker-ranger,,,Orlaven,,,,,Size,XL,Color,Cognac,,,ORL-WHITAKER-RANGER-XL-COG,1000,shopify,9,deny,manual,895.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-WHITAKER-RANGER-XL-COG,new,TRUE,,g,,358.00,active
the-whitaker-ranger,,,Orlaven,,,,,Size,XXL,Color,Cognac,,,ORL-WHITAKER-RANGER-XXL-COG,1000,shopify,10,deny,manual,895.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-WHITAKER-RANGER-XXL-COG,new,TRUE,,g,,358.00,active
the-whitaker-ranger,,,Orlaven,,,,TRUE,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1580657018950-c7f7d6a6d990?w=1600&q=80&auto=format&fit=crop,2,The Whitaker Ranger - side detail,,,,,,,,,,,,,,
the-cortland-weekender,The Cortland Weekender,"<p>A soft lambskin weekender bag to match the jackets. Full-grain handles, cotton canvas lining, brass hardware.</p><ul><li>Handcrafted in our European atelier</li><li>Premium hardware and bonded-thread stitching</li><li>Lifetime repair guarantee</li></ul>",Orlaven,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,Weekender,"weekender, lambskin, new-arrivals, accessories",TRUE,Size,S,Color,Cognac,,,ORL-CORTLAND-WEEKENDER-S-COG,1600,shopify,8,deny,manual,695.00,,TRUE,TRUE,,https://images.unsplash.com/photo-1580657018950-c7f7d6a6d990?w=1600&q=80&auto=format&fit=crop,1,The Cortland Weekender in Cognac - front view,FALSE,The Cortland Weekender | Handcrafted Leather | Orlaven,The Cortland Weekender: lambskin weekender handcrafted by Orlaven. Sizes S to XXL. Free shipping over $200.,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-CORTLAND-WEEKENDER-S-COG,new,TRUE,,g,,278.00,active
the-cortland-weekender,,,Orlaven,,,,,Size,M,Color,Cognac,,,ORL-CORTLAND-WEEKENDER-M-COG,1600,shopify,9,deny,manual,695.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-CORTLAND-WEEKENDER-M-COG,new,TRUE,,g,,278.00,active
the-cortland-weekender,,,Orlaven,,,,,Size,L,Color,Cognac,,,ORL-CORTLAND-WEEKENDER-L-COG,1600,shopify,10,deny,manual,695.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-CORTLAND-WEEKENDER-L-COG,new,TRUE,,g,,278.00,active
the-cortland-weekender,,,Orlaven,,,,,Size,XL,Color,Cognac,,,ORL-CORTLAND-WEEKENDER-XL-COG,1600,shopify,8,deny,manual,695.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-CORTLAND-WEEKENDER-XL-COG,new,TRUE,,g,,278.00,active
the-cortland-weekender,,,Orlaven,,,,,Size,XXL,Color,Cognac,,,ORL-CORTLAND-WEEKENDER-XXL-COG,1600,shopify,9,deny,manual,695.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-CORTLAND-WEEKENDER-XXL-COG,new,TRUE,,g,,278.00,active
the-cortland-weekender,,,Orlaven,,,,,Size,S,Color,Espresso,,,ORL-CORTLAND-WEEKENDER-S-ESP,1600,shopify,9,deny,manual,695.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-CORTLAND-WEEKENDER-S-ESP,new,TRUE,,g,,278.00,active
the-cortland-weekender,,,Orlaven,,,,,Size,M,Color,Espresso,,,ORL-CORTLAND-WEEKENDER-M-ESP,1600,shopify,10,deny,manual,695.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-CORTLAND-WEEKENDER-M-ESP,new,TRUE,,g,,278.00,active
the-cortland-weekender,,,Orlaven,,,,,Size,L,Color,Espresso,,,ORL-CORTLAND-WEEKENDER-L-ESP,1600,shopify,11,deny,manual,695.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-CORTLAND-WEEKENDER-L-ESP,new,TRUE,,g,,278.00,active
the-cortland-weekender,,,Orlaven,,,,,Size,XL,Color,Espresso,,,ORL-CORTLAND-WEEKENDER-XL-ESP,1600,shopify,9,deny,manual,695.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-CORTLAND-WEEKENDER-XL-ESP,new,TRUE,,g,,278.00,active
the-cortland-weekender,,,Orlaven,,,,,Size,XXL,Color,Espresso,,,ORL-CORTLAND-WEEKENDER-XXL-ESP,1600,shopify,10,deny,manual,695.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-CORTLAND-WEEKENDER-XXL-ESP,new,TRUE,,g,,278.00,active
the-cortland-weekender,,,Orlaven,,,,,Size,S,Color,Black,,,ORL-CORTLAND-WEEKENDER-S-BLK,1600,shopify,8,deny,manual,695.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-CORTLAND-WEEKENDER-S-BLK,new,TRUE,,g,,278.00,active
the-cortland-weekender,,,Orlaven,,,,,Size,M,Color,Black,,,ORL-CORTLAND-WEEKENDER-M-BLK,1600,shopify,9,deny,manual,695.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-CORTLAND-WEEKENDER-M-BLK,new,TRUE,,g,,278.00,active
the-cortland-weekender,,,Orlaven,,,,,Size,L,Color,Black,,,ORL-CORTLAND-WEEKENDER-L-BLK,1600,shopify,10,deny,manual,695.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-CORTLAND-WEEKENDER-L-BLK,new,TRUE,,g,,278.00,active
the-cortland-weekender,,,Orlaven,,,,,Size,XL,Color,Black,,,ORL-CORTLAND-WEEKENDER-XL-BLK,1600,shopify,8,deny,manual,695.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-CORTLAND-WEEKENDER-XL-BLK,new,TRUE,,g,,278.00,active
the-cortland-weekender,,,Orlaven,,,,,Size,XXL,Color,Black,,,ORL-CORTLAND-WEEKENDER-XXL-BLK,1600,shopify,9,deny,manual,695.00,,TRUE,TRUE,,,,,FALSE,,,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,unisex,adult,ORL-CORTLAND-WEEKENDER-XXL-BLK,new,TRUE,,g,,278.00,active
the-cortland-weekender,,,Orlaven,,,,TRUE,,,,,,,,,,,,,,,,,,https://images.unsplash.com/photo-1516257984-b1b4d707412e?w=1600&q=80&auto=format&fit=crop,2,The Cortland Weekender - side detail,,,,,,,,,,,,,,
